symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
GC,2024-12-16,3100.9,3105.9,3093.6,3094.5,2651.9,39,0
GC,2024-12-17,3094.9,3094.9,3075.1,3081.4,2638.8,125,0
GC,2024-12-18,3086.9,3089.7,3024.7,3024.7,2582.1,48,0
GC,2024-12-19,3036.5,3052.9,3033.6,3034.6,2592.0,130,0
GC,2024-12-20,3047.9,3074.2,3047.5,3071.3,2628.7,319,0
GC,2024-12-23,3062.6,3070.3,3053.7,3053.7,2611.1,13,0
GC,2024-12-24,3055.6,3057.0,3052.1,3054.0,2611.4,15,0
GC,2024-12-26,3071.1,3080.4,3070.5,3080.4,2637.8,13,0
GC,2024-12-27,3060.3,3060.3,3059.0,3059.0,2616.4,2,0
GC,2024-12-29,3063.3,3067.5,3063.0,3067.5,2624.9,9,0
GC,2024-12-30,3067.2,3069.5,3039.6,3053.3,2610.7,550,0
GC,2024-12-31,3051.0,3071.6,3047.5,3070.1,2627.5,184,0
GC,2025-01-02,3075.6,3105.7,3075.6,3103.5,2660.9,12,0
GC,2025-01-03,3101.3,3101.3,3084.4,3085.5,2642.9,29,0
GC,2025-01-05,3088.1,3088.1,3088.1,3088.1,2645.5,1,0
GC,2025-01-06,3075.4,3089.6,3059.9,3080.4,2637.8,130,0
GC,2025-01-07,3096.0,3100.1,3095.6,3098.1,2655.5,11,0
GC,2025-01-08,3096.2,3119.5,3096.1,3114.9,2672.3,111,0
GC,2025-01-09,3112.3,3128.9,3110.5,3127.9,2685.3,208,0
GC,2025-01-10,3129.6,3162.7,3126.3,3159.8,2717.2,39,0
GC,2025-01-12,3153.7,3153.8,3153.3,3153.4,2710.8,14,0
GC,2025-01-13,3152.1,3152.1,3122.6,3122.6,2680.0,248,0
GC,2025-01-14,3116.2,3130.9,3113.4,3130.9,2688.3,229,0
GC,2025-01-15,3133.4,3150.2,3133.4,3150.2,2707.6,210,0
GC,2025-01-16,3174.3,3192.4,3174.3,3192.4,2749.8,64,0
GC,2025-01-17,3178.6,3194.2,3168.1,3194.2,2751.6,49,0
GC,2025-01-20,3188.6,3189.5,3167.4,3172.9,2730.3,51,0
GC,2025-01-21,3178.1,3197.1,3168.6,3196.1,2753.5,391,0
GC,2025-01-22,3200.0,3211.4,3200.0,3202.1,2759.5,518,0
GC,2025-01-23,3202.6,3207.6,3188.0,3202.4,2759.8,666,0
GC,2025-01-24,3203.3,3234.6,3203.3,3224.2,2781.6,511,0
GC,2025-01-27,3203.7,3204.8,3182.6,3182.6,2740.0,8,0
GC,2025-01-28,3180.6,3203.2,3180.6,3201.5,2758.9,247,0
GC,2025-01-30,3216.3,3272.1,3212.6,3271.6,2829.0,8867,0
GC,2025-01-31,3278.6,3280.6,3246.6,3251.9,2809.3,1600,0
GC,2025-02-02,3260.8,3263.4,3244.6,3248.5,2805.9,86,0
GC,2025-02-03,3258.0,3291.0,3223.5,3267.7,2825.1,1717,0
GC,2025-02-04,3268.6,3295.7,3258.7,3293.4,2850.8,966,0
GC,2025-02-05,3295.6,3323.1,3290.6,3307.6,2865.0,2261,0
GC,2025-02-06,3307.6,3314.3,3278.9,3304.6,2862.0,1324,0
GC,2025-02-07,3304.2,3332.1,3300.4,3309.0,2866.4,844,0
GC,2025-02-09,3306.8,3314.8,3306.4,3314.0,2871.4,24,0
GC,2025-02-10,3316.5,3368.1,3316.5,3365.3,2922.7,409,0
GC,2025-02-11,3369.0,3388.0,3332.6,3349.7,2907.1,711,0
GC,2025-02-12,3344.6,3354.9,3311.2,3353.2,2910.6,363,0
GC,2025-02-13,3354.5,3380.3,3354.5,3379.6,2937.0,545,0
GC,2025-02-14,3379.9,3387.0,3317.4,3320.8,2878.2,688,0
GC,2025-02-16,3321.8,3325.2,3316.4,3316.4,2873.8,51,0
GC,2025-02-17,3322.4,3341.3,3322.4,3337.3,2894.7,316,0
GC,2025-02-18,3335.1,3379.0,3335.1,3379.0,2936.4,109,0
GC,2025-02-19,3381.3,3388.6,3359.7,3367.1,2924.5,343,0
GC,2025-02-20,3391.7,3398.4,3366.8,3386.4,2943.8,196,0
GC,2025-02-21,3381.4,3382.6,3359.9,3373.6,2931.0,294,0
GC,2025-02-24,3375.7,3400.5,3375.7,3391.8,2949.2,295,0
GC,2025-02-25,3381.3,3385.8,3332.6,3358.2,2915.6,533,0
