symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
6E,2019-08-22,1.1415,1.1438,1.1387,1.1407,1.1102,193957,0
6E,2019-08-23,1.1407,1.1477,1.1375,1.1465,1.116,206606,0
6E,2019-08-25,1.1471,1.1487,1.1465,1.1467,1.1162,8027,0
6E,2019-08-26,1.1466,1.1476,1.1417,1.1424,1.1119,126759,0
6E,2019-08-27,1.1423,1.1438,1.1408,1.1411,1.1106,121665,0
6E,2019-08-28,1.1411,1.1419,1.1394,1.1402,1.1098,128246,0
6E,2019-08-29,1.1402,1.1411,1.1359,1.1376,1.1072,182509,0
6E,2019-08-30,1.1376,1.1377,1.128,1.131,1.1005,208230,0
6E,2019-09-01,1.1306,1.1314,1.1306,1.1306,1.1001,3205,0
6E,2019-09-02,1.1307,1.131,1.1274,1.128,1.0975,75048,0
6E,2019-09-03,1.128,1.1294,1.124,1.1287,1.0982,199944,0
6E,2019-09-04,1.1287,1.1353,1.1286,1.1347,1.1042,176805,0
6E,2019-09-05,1.1347,1.1397,1.1328,1.1346,1.1041,183211,0
6E,2019-09-06,1.1346,1.1368,1.1331,1.1339,1.1034,145575,0
6E,2019-09-08,1.1337,1.1339,1.1329,1.1331,1.1026,3837,0
6E,2019-09-09,1.1331,1.1378,1.1326,1.1357,1.1052,123976,0
6E,2019-09-10,1.1357,1.1369,1.134,1.1359,1.1055,132283,0
6E,2019-09-11,1.1359,1.1364,1.1294,1.132,1.1015,135912,0
6E,2019-09-12,1.132,1.1394,1.1233,1.1361,1.1057,308310,0
6E,2019-09-13,1.1362,1.1416,1.1362,1.138,1.1075,35670,0
6E,2019-09-15,1.138,1.139,1.1378,1.139,1.1085,129,0
6E,2019-09-16,1.1383,1.1387,1.1308,1.1311,1.1006,2743,0
6E,2019-09-17,1.1334,1.1404,1.1325,1.1401,1.1097,763,0
6E,2019-09-18,1.1395,1.1396,1.1341,1.1353,1.1049,230,0
6E,2019-09-19,1.1352,1.1397,1.1352,1.1368,1.1063,362,0
6E,2019-09-20,1.1375,1.1387,1.1322,1.1341,1.1037,466,0
6E,2019-09-22,1.1342,1.1342,1.1342,1.1342,1.1038,1,0
6E,2019-09-23,1.1339,1.1346,1.1289,1.1317,1.1012,239,0
6E,2019-09-24,1.1312,1.1347,1.1307,1.1347,1.1042,194,0
6E,2019-09-25,1.1335,1.1335,1.1258,1.1265,1.096,214,0
6E,2019-09-26,1.1273,1.1284,1.1229,1.1236,1.0932,402,0
6E,2019-09-27,1.1235,1.1272,1.1224,1.1258,1.0954,96,0
6E,2019-09-29,1.1258,1.126,1.1255,1.1258,1.0954,9,0
6E,2019-09-30,1.1251,1.1262,1.1202,1.1215,1.0911,117,0
6E,2019-10-01,1.1211,1.1257,1.1196,1.1252,1.0947,183,0
6E,2019-10-02,1.1252,1.1276,1.122,1.1274,1.0969,389,0
6E,2019-10-03,1.1271,1.1311,1.1254,1.1283,1.0978,282,0
6E,2019-10-04,1.1288,1.131,1.1271,1.1286,1.0981,206,0
6E,2019-10-07,1.13,1.1305,1.1274,1.1284,1.0979,74,0
6E,2019-10-08,1.1274,1.1304,1.1257,1.1269,1.0964,100,0
6E,2019-10-09,1.1271,1.1299,1.1269,1.1281,1.0977,581,0
6E,2019-10-10,1.1289,1.1334,1.1287,1.1319,1.1014,141,0
6E,2019-10-11,1.1319,1.1362,1.1309,1.1349,1.1044,37,0
6E,2019-10-13,1.1364,1.1364,1.136,1.136,1.1056,2,0
6E,2019-10-14,1.1356,1.1371,1.1346,1.1359,1.1055,110,0
6E,2019-10-15,1.1374,1.1374,1.1322,1.136,1.1056,92,0
6E,2019-10-16,1.1356,1.1415,1.1355,1.1401,1.1097,82,0
6E,2019-10-17,1.1411,1.1459,1.1392,1.145,1.1145,148,0
6E,2019-10-18,1.145,1.1491,1.145,1.149,1.1185,88,0
6E,2019-10-21,1.1485,1.1506,1.1467,1.1472,1.1167,48,0
6E,2019-10-22,1.1477,1.148,1.1449,1.1449,1.1144,25,0
6E,2019-10-23,1.145,1.1456,1.1436,1.1451,1.1146,66,0
6E,2019-10-24,1.1452,1.1481,1.1415,1.1424,1.1119,61,0
6E,2019-10-25,1.1431,1.144,1.1395,1.1402,1.1098,30,0
